id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
135,Banderillas dulces Hacendado en vinagre,Tarro,1.55,10,0.345,kg,False
135,Mix de encurtidos Hacendado,Tarro,2.35,10,0.67,kg,False
135,Pepinillos pequeños Hacendado,Tarro,1.50,10,0.42,kg,False
135,Altramuces Hacendado,Tarro,1.75,10,0.69,kg,False
135,Alcaparras Hacendado en vinagre,Tarro,1.30,10,0.135,kg,False
135,Pepinillos en vinagre Hacendado,Tarro,2.10,10,0.67,kg,False
135,Cebolla roja Olives García en vinagre,Bote,3.00,10,0.72,kg,False
135,Picadillo de variantes Hacendado,Tarro,1.80,10,0.42,kg,False
135,Pepinillos laminados agridulces Hacendado,Tarro,1.80,10,0.53,kg,False
135,Cebollitas Hacendado,Tarro,1.50,10,0.35,kg,False
135,Guindillas picantes Hacendado,Tarro,1.30,10,0.285,kg,False
135,Ajos aliñados Hacendado,Tarro,2.40,10,0.345,kg,False
135,Alcaparrones Hacendado en vinagre,Tarro,2.50,10,0.36,kg,False
135,Berenjenas de Almagro Antonio aliño suave,Bote,2.89,10,0.8,kg,False
135,Jalapeños picantes Hacendado en vinagre,Tarro,1.65,10,0.135,kg,False
135,Mix de pepinillos y cebollitas Hacendado,Tarro,1.85,10,0.67,kg,False
135,Piparra Hacendado,Tarro,2.50,10,0.285,kg,False
135,Pepinillos agridulces Hacendado,Tarro,1.45,10,0.67,kg,False
135,Pepinillos agridulces Hacendado,Tarro,1.60,10,0.425,kg,False
133,Nuez natural Hacendado pelada,Paquete,2.00,0,0.2,kg,False
133,Almendra natural Hacendado,Paquete,2.05,0,0.2,kg,False
133,Pistacho tostado Hacendado con sal,Paquete,3.35,10,0.25,kg,False
133,Pipas girasol tostadas Hacendado gigante con sal,Paquete,1.20,10,0.2,kg,False
133,Pistacho tostado Hacendado 0% sal añadida,Paquete,3.35,10,0.25,kg,False
133,Cacahuete frito con sal Hacendado pelado,Paquete,1.05,10,0.25,kg,False
133,Pipas girasol tostadas Hacendado gigante aguasal,Paquete,1.20,10,0.2,kg,False
133,Anacardo natural Hacendado,Paquete,2.30,0,0.2,kg,False
133,Palomitas de maíz con sal Hacendado para microondas,Paquete,1.10,10,0.27,kg,False
133,Anacardo frito salado Hacendado,Paquete,2.40,10,0.2,kg,False
133,Avellana tostada Hacendado 0% sal añadida,Paquete,3.10,10,0.2,kg,False
133,Almendra tostada y salada Hacendado con piel,Paquete,2.80,10,0.2,kg,False
133,Cacahuete frito y salado Hacendado con piel,Paquete,1.30,10,0.25,kg,False
133,Maíz frito crujiente y tierno Hacendado,Paquete,1.00,10,0.17,kg,False
133,Almendra frita y salada Hacendado pelada,Paquete,2.55,10,0.2,kg,False
133,Almendra tostada Hacendado 0% sal añadida con piel,Paquete,2.80,10,0.2,kg,False
133,Maíz palomitas Hacendado,Paquete,0.82,0,0.25,kg,False
133,Maíz frito gigante Hacendado,Paquete,1.40,10,0.15,kg,False
133,Nuez macadamia Hacendado tostada con sal,Paquete,2.65,10,0.1,kg,False
133,Mezcla semillas Hacendado,Paquete,1.39,0,0.2,kg,False
133,Pipas de calabaza natural Hacendado peladas,Paquete,1.63,0,0.15,kg,False
133,Castañas cocidas y peladas Hacendado,Paquete,1.40,10,0.1,kg,False
133,Cacahuete frito con miel Hacendado,Paquete,1.65,10,0.2,kg,False
133,Semillas de chía Hacendado,Paquete,1.35,0,0.15,kg,False
133,Pipas de girasol fritas Hacendado peladas,Paquete,1.10,10,0.2,kg,False
133,Almendra marcona Hacendado frita con sal,Paquete,2.85,10,0.125,kg,False
133,Palomitas de maíz sabor mantequilla Hacendado para microondas,Paquete,1.35,10,0.27,kg,False
133,Almendra natural Hacendado sin piel,Paquete,2.35,0,0.2,kg,False
133,Avellana natural Hacendado,Paquete,2.70,0,0.2,kg,False
133,Semillas sésamo tostado Hacendado,Paquete,1.40,10,0.15,kg,False
133,Pipas girasol barbacoa Hacendado,Paquete,1.35,10,0.2,kg,False
133,Castañas,Malla,3.79,0,0.5,kg,False
133,Pipas girasol naturales Hacendado peladas,Paquete,1.20,0,0.2,kg,False
133,Semillas lino dorado Hacendado,Paquete,1.20,0,0.15,kg,False
133,Nuez natural Hacendado,Paquete,3.25,0,0.6,kg,False
133,Pipas calabaza tostadas Hacendado aguasal,Paquete,1.55,10,0.125,kg,False
133,Pipas girasol tostadas Hacendado 0% sal añadida,Paquete,1.50,10,0.2,kg,False
133,Nuez de Brasil natural Hacendado,Paquete,3.00,0,0.2,kg,False
133,Pistacho natural Hacendado pelado,Paquete,2.64,0,0.1,kg,False
133,Nuez Pecana natural Hacendado pelada,Paquete,3.56,0,0.2,kg,False
133,Palomitas de maíz dulces Hacendado para microondas,Paquete,1.70,10,0.315,kg,False
133,Cacahuete tostado Hacendado pelado 0% sal añadida,Paquete,1.25,10,0.2,kg,False
133,Cacahuete +Proteínas en polvo desgrasado Hacendado 14 g proteínas 70% reducido en grasa,Paquete,2.75,10,0.2,kg,False
133,Cacahuete tostado Hacendado 0% sal añadida,Paquete,1.25,10,0.3,kg,False
133,Cacahuete tostado Hacendad con sal,Paquete,1.25,10,0.3,kg,False
133,Cocktail mezcla Hacendado,Paquete,1.60,10,0.3,kg,False
133,"Combinado frutos secos, frutas desecadas y semillas de calabaza Hacendado",Paquete,2.20,10,0.2,kg,False
133,Cocktail crunchy sabores Hacendado,Paquete,1.85,10,0.2,kg,False
133,Cocktail rodeo Hacendado,Paquete,1.75,10,0.25,kg,False
133,Cocktail natural Hacendado,Paquete,2.50,0,0.2,kg,False
133,Cocktail tostado 0% sal añadida Hacendado,Paquete,2.60,10,0.2,kg,False
133,Cocktail tostado y ahumado Hacendado,Paquete,2.60,10,0.2,kg,False
133,Cocktail fruta deshidratada Hacendado,Paquete,1.60,10,0.2,kg,False
133,Cocktail rumba Hacendado,Paquete,1.60,10,0.3,kg,False
133,Mix natural anacardo y arándano Hacendado,Paquete,2.60,10,0.2,kg,False
133,Pasas sultanas sin semillas Hacendado,Paquete,1.35,0,0.25,kg,False
133,Pasas moscatel sin semillas Hacendado,Paquete,1.70,0,0.25,kg,False
133,Mango deshidratado Hacendado,Paquete,1.35,0,0.06,kg,False
133,Manzana deshidratada Hacendado,Paquete,0.90,0,0.02,kg,False
133,Ciruelas desecadas sin hueso Fundo Sofruco,Paquete,2.10,0,0.25,kg,False
133,Dátiles desecados sin hueso Hacendado,Paquete,2.20,0,0.35,kg,False
133,Arándanos deshidratados Hacendado,Paquete,2.40,10,0.2,kg,False
133,Piña deshidratada Hacendado,Paquete,1.35,0,0.05,kg,False
133,Orejones albaricoque Hacendado,Paquete,2.60,0,0.2,kg,False
133,Dátiles en rama Hacendado,Caja,3.10,0,0.4,kg,False
133,Dátiles Medjoul con hueso Hacendado,Bandeja,3.85,0,0.215,kg,False
132,Patatas fritas extra crujientes Hacendado,Paquete,1.30,10,0.15,kg,False
132,Patatas fritas clásicas Hacendado,Pack-2,1.75,10,0.3,kg,False
132,Patatas fritas receta churrería Hacendado,Paquete,1.00,10,0.15,kg,False
132,Patatas fritas Lisas Hacendado,Paquete,1.00,10,0.15,kg,False
132,Patatas fritas onduladas Hacendado sabor jamón serrano,Paquete,1.20,10,0.15,kg,False
132,Patatas fritas corte ondulado Hacendado,Paquete,1.00,10,0.15,kg,False
132,Patatas light Hacendado,Paquete,1.35,10,0.15,kg,False
132,Patatas fritas sabor limón y pimienta Hacendado,Paquete,1.15,10,0.13,kg,False
132,Aperitivo de patata sabor original Pringles,Bote,2.55,10,0.165,kg,False
132,Patatas fritas sabor campestre Hacendado,Paquete,1.20,10,0.15,kg,False
132,Aperitivo de patata sabor crema agria y cebolla Pringles,Bote,2.55,10,0.165,kg,False
132,Patatas fritas sabor sal y vinagre Hacendado,Paquete,1.15,10,0.13,kg,False
132,Patatas fritas sabor chili y lima Hacendado,Paquete,1.15,10,0.13,kg,False
132,Patatas fritas al punto de sal Lay's,Paquete,1.99,10,0.195,kg,False
132,Patatas fritas onduladas Munchos sabor queso,Paquete,1.15,10,0.13,kg,False
132,Patatas fritas 0% sal añadida Hacendado,Paquete,1.60,10,0.13,kg,False
132,Patatas fritas sabor ketchup Hacendado,Paquete,1.15,10,0.13,kg,False
132,Patatas fritas sabor pimiento asado Hacendado,Paquete,1.15,10,0.13,kg,False
132,Nachos Hacendado,Paquete,0.90,10,0.15,kg,False
132,Pandilla sabor queso Cheetos,Paquete,1.89,10,0.075,kg,False
132,Tiras de maíz frito sabor barbacoa Hacendado,Paquete,0.80,10,0.15,kg,False
132,Pelotazos sabor queso Cheetos,Paquete,1.89,10,0.13,kg,False
132,Nachos tex-mex Hacendado sabor queso,Paquete,0.95,10,0.15,kg,False
132,Garfitos de maíz sabor queso Hacendado,Paquete,0.75,10,0.08,kg,False
132,Cuquitos sabor queso Hacendado,Paquete,0.80,10,0.1,kg,False
132,Conos sabor bacon y queso Hacendado,Paquete,0.75,10,0.1,kg,False
132,Galletitas saladas Hacendado,Bote,1.30,10,0.35,kg,False
132,Cuquis Hacendado,Paquete,0.75,10,0.08,kg,False
132,Combinado de aperitivos Hacendado,Paquete,1.50,10,0.2,kg,False
132,Bombitas de maíz sabor mantequilla Hacendado,Paquete,0.75,10,0.08,kg,False
132,Snack de maíz sabor barbacoa Estrella,Paquete,1.45,10,0.14,kg,False
132,Torreznos sabor barbacoa Hacendado,Paquete,1.55,10,0.1,kg,False
132,Trigo snack sabor ahumado Hacendado,Paquete,0.85,10,0.08,kg,False
132,Patatas fritas paja Hacendado,Paquete,1.50,10,0.2,kg,False
132,Torreznos Hacendado,Paquete,1.65,10,0.12,kg,False
132,Piña deshidratada Hacendado,Paquete,1.35,0,0.05,kg,False
132,Snack de maíz Bits Doritos sabor barbacoa,Paquete,0.95,10,0.08,kg,False
132,Cocktail galletitas de aperitivo Hacendado,Bote,1.55,10,0.3,kg,False
132,Sticks de patata Hacendado,Paquete,0.85,10,0.075,kg,False
132,Cortezas,Paquete,1.00,10,0.075,kg,False
132,Súper cuquis La Llanura,Pack-10,1.20,10,0.06,kg,False
132,Manzana deshidratada Hacendado,Paquete,0.90,0,0.02,kg,False
132,Aros de maíz Hacendado,Paquete,0.90,10,0.12,kg,False
132,Palomitas caramelo Hacendado,Paquete,1.30,10,0.12,kg,False
132,Snack de maíz sabor mantequilla Snakis,Paquete,1.00,10,0.1,kg,False
132,Snack de maíz Crunchy sabor picante Munchos,Paquete,1.00,10,0.1,kg,False
132,Cocktail mezcla aperitivos fritos Hacendado,Paquete,1.10,10,0.1,kg,False
132,Snack de maíz Redes sabor barbacoa Hacendado,Paquete,0.95,10,0.1,kg,False
118,Arroz redondo Hacendado,Paquete,1.30,0,1.0,kg,False
118,Arroz largo Hacendado,Paquete,1.30,0,1.0,kg,False
118,Arroz redondo La Fallera,Paquete,1.63,0,1.0,kg,False
118,Arroz cocido basmati Sabroz,Pack-2,1.20,10,0.25,kg,False
118,Arroz cocido integral Sabroz,Pack-2,1.15,10,0.25,kg,False
118,Arroz bomba Hacendado,Paquete,4.90,0,1.0,kg,False
118,Quinoa cocida blanca y roja Sabroz,Pack-2,1.50,10,0.25,kg,False
118,Arroz cocido redondo Sabroz,Pack-2,1.15,10,0.25,kg,False
118,Arroz redondo J Sendra Hacendado,Paquete,1.54,0,1.0,kg,False
118,Arroz basmati aromático Hacendado,Paquete,2.54,0,1.0,kg,False
118,Cous cous mediano Bia,Caja,1.90,5,1.0,kg,False
118,Arroz vaporizado Hacendado,Paquete,1.54,0,1.0,kg,False
118,Quinoa Hacendado,Paquete,2.65,0,0.5,kg,False
118,Noodles de arroz Hacendado,Paquete,1.50,10,0.2,kg,False
118,Arroz redondo Sabroz,Paquete,2.68,0,1.0,kg,False
118,Arroz integral largo Hacendado,Paquete,1.70,0,1.0,kg,False
118,Grano de avena cocida Sabroz,Pack-2,1.25,10,0.25,kg,False
121,Garbanzo cocido Hacendado,Tarro,0.71,10,0.57,kg,False
121,Garbanzo cocido Hacendado,Tarro,0.65,10,0.295,kg,False
121,Garbanzo cocido pedrosillano Hacendado,Tarro,1.06,10,0.57,kg,False
121,Garbanzo Hacendado,Paquete,2.20,0,1.0,kg,False
121,Garbanzo pedrosillano Hacendado,Paquete,1.95,0,1.0,kg,False
121,Garbanzo lechoso andaluz Hacendado,Paquete,2.75,0,1.0,kg,False
121,Alubia cocida blanca Hacendado,Tarro,0.69,10,0.57,kg,False
121,Alubia cocida blanca Hacendado,Tarro,0.65,10,0.295,kg,False
121,Alubia cocida roja Hacendado,Tarro,1.05,10,0.57,kg,False
121,Alubia cocida pinta Hacendado,Tarro,1.10,10,0.57,kg,False
121,Alubia blanca Hacendado,Paquete,1.85,0,1.0,kg,False
121,Alubia negra Hacendado,Paquete,2.40,0,1.0,kg,False
121,Alubia roja Hacendado,Paquete,2.55,0,1.0,kg,False
121,Alubia cocida granja Hacendado,Tarro,1.50,10,0.57,kg,False
121,Alubia pinta Hacendado,Paquete,2.16,0,1.0,kg,False
121,Alubia granja Hacendado,Paquete,2.84,0,0.5,kg,False
121,Lenteja pardina Hacendado,Paquete,2.10,0,1.0,kg,False
121,Lenteja cocida Hacendado,Tarro,0.87,10,0.57,kg,False
121,Lenteja cocida Hacendado,Tarro,0.75,10,0.295,kg,False
121,Soja texturizada grano fino Hacendado,Paquete,2.25,10,0.25,kg,False
121,Lenteja Hacendado,Paquete,1.88,0,1.0,kg,False
120,Fideo cabello de ángel Hacendado,Paquete,0.82,5,0.5,kg,False
120,Fideuá Hacendado,Paquete,0.82,5,0.5,kg,False
120,Fideo grueso Hacendado,Paquete,0.82,5,0.5,kg,False
120,Pasta estrellas Hacendado,Paquete,0.82,5,0.5,kg,False
120,Pasta maravilla Hacendado,Paquete,0.82,5,0.5,kg,False
120,Pasta piñones Hacendado,Paquete,0.82,5,0.5,kg,False
120,Fideo mediano Hacendado,Paquete,0.82,5,0.5,kg,False
120,Fideo al huevo Hacendado,Paquete,1.35,5,0.5,kg,False
120,Pasta infantil con vegetales Hacendado,Paquete,1.30,5,0.5,kg,False
120,Sémola de trigo Hacendado,Paquete,1.60,10,0.5,kg,False
120,Tapioca Tipiak,Caja,1.90,10,0.225,kg,False
120,Pasta estrellas sin gluten Felicia,Paquete,2.00,5,0.5,kg,False
120,Pajaritas vegetales Hacendado,Paquete,1.10,5,0.5,kg,False
120,Pasta penne integral Hacendado,Paquete,1.20,5,0.5,kg,False
120,Pasta tortiglioni Armando,Paquete,1.24,5,0.5,kg,False
120,Hélices con vegetales Hacendado,Paquete,1.60,5,1.0,kg,False
120,Macarrón fino Hacendado,Paquete,0.82,5,0.5,kg,False
120,Macarrón al huevo Hacendado,Paquete,1.35,5,0.5,kg,False
120,Macarrón Hacendado,Paquete,1.35,5,1.0,kg,False
120,Macarrón rayado Hacendado,Paquete,0.82,5,0.5,kg,False
120,Pasta penne Armando,Paquete,1.24,5,0.5,kg,False
120,Pasta fusilli 100% lentejas rojas Felicia,Paquete,1.58,5,0.25,kg,False
120,Pasta trottole vegetales Hacendado,Paquete,1.30,5,0.5,kg,False
120,Pasta tiburón Hacendado,Paquete,0.82,5,0.5,kg,False
120,Hélices Hacendado,Paquete,0.82,5,0.5,kg,False
120,Macarrón Hacendado,Paquete,0.82,5,0.5,kg,False
120,Pasta fusilli sin gluten Felicia,Paquete,2.00,5,0.5,kg,False
120,Pasta corallini integral Hacendado,Paquete,1.20,5,0.5,kg,False
120,Pasta trecce Armando,Paquete,1.24,5,0.5,kg,False
120,Pasta linguine Hacendado,Paquete,0.82,5,0.5,kg,False
120,Spaghetti integral Hacendado,Paquete,1.20,5,0.5,kg,False
120,Spaghetti fino Hacendado,Paquete,0.82,5,0.5,kg,False
120,Nidos al huevo Hacendado,Paquete,1.35,5,0.5,kg,False
120,Spaghetti al huevo Hacendado,Paquete,1.35,5,0.5,kg,False
120,Nidos vegetales Hacendado,Paquete,1.35,5,0.5,kg,False
120,Spaghetti Hacendado,Paquete,1.35,5,1.0,kg,False
120,Spaghetti Hacendado,Paquete,0.82,5,0.5,kg,False
120,Spaghetti sin gluten Felicia,Paquete,2.00,5,0.5,kg,False
120,Pasta fresca tagliatelle al huevo Hacendado,Paquete,1.19,5,0.25,kg,False
120,Spaghetti Armando,Paquete,1.24,5,0.5,kg,False
120,Tortellini carne Pagani,Paquete,1.35,5,0.25,kg,False
120,Pasta fresca tortellini carne Hacendado,Bandeja,1.72,5,0.25,kg,False
120,Pasta fresca ravioli ricotta y espinacas Hacendado,Bandeja,1.72,5,0.25,kg,False
120,Tortellini tres quesos Pagani,Paquete,1.35,5,0.25,kg,False
120,Pasta fresca gnocchi Hacendado,Paquete,1.12,5,0.5,kg,False
120,Pasta fresca triángulo setas y mascarpone Hacendado,Bandeja,2.24,5,0.25,kg,False
120,Pasta fresca girasoles quesos Hacendado,Bandeja,1.72,5,0.25,kg,False
120,Pasta fresca medialunas parmigiano reggiano y trufa Hacendado,Bandeja,2.48,5,0.25,kg,False
120,Pasta fresca medialunas calabaza y crema de quesos Hacendado,Bandeja,2.24,5,0.25,kg,False
120,Pasta fresca tortellini jamón y queso Hacendado,Paquete,1.72,5,0.25,kg,False
120,Pasta fresca gnocchi quesos Hacendado,Paquete,2.00,5,0.4,kg,False
120,Pasta fresca girasoles queso de cabra y cebolla caramelizada Hacendado,Bandeja,2.24,5,0.25,kg,False
120,Pasta fresca ravioli tomate y queso burrata Hacendado,Bandeja,2.24,5,0.25,kg,False
120,Placas para lasaña precocidas El Pavo,Caja,1.43,5,0.2,kg,False
120,Fideos orientales Yakisoba classic Gallina Blanca,Vaso,1.95,10,0.093,kg,False
120,Pasta oriental sabor pollo Maggi,Paquete,0.90,10,0.071,kg,False
120,Fideos orientales Yakisoba sabor soja Hacendado,Vaso,1.30,10,0.08,kg,False
120,Fideos orientales Yakisoba sabor soja Hacendado,Paquete,0.90,10,0.09,kg,False
120,Fideos orientales sabor pollo Hacendado,Vaso,0.95,10,0.065,kg,False
120,Fideos orientales sabor picante Hacendado,Vaso,1.00,10,0.065,kg,False
89,Azúcar blanco Hacendado,Paquete,1.45,10,1.0,kg,False
89,Azúcar blanco en sobres Hacendado,Caja,1.55,10,0.35,kg,False
89,Azúcar moreno de caña Hacendado,Paquete,1.95,10,1.0,kg,False
89,Azúcar moreno de caña en sobres Hacendado,Caja,1.60,10,0.35,kg,False
89,Panela azúcar moreno de caña integral Hacendado,Paquete,1.95,10,0.5,kg,False
89,Azúcar glas Hacendado,Bote,2.60,10,0.5,kg,False
89,Edulcorante líquido sacarina Hacendado,Bote,0.85,10,0.15,l,False
89,Edulcorante en pastillas sacarina Hacendado,Bote,1.15,10,0.052,kg,False
89,Edulcorante en sobres sacarina Hacendado,Caja,1.15,10,0.06,kg,False
89,Sirope de agave Hacendado,Bote,2.70,10,0.35,kg,False
89,Edulcorante líquido stevia Hacendado,Bote,2.05,10,0.15,l,False
89,Edulcorante granulado stevia Hacendado,Bote,3.10,10,0.2,kg,False
89,Edulcorante en pastillas stevia Hacendado,Bote,1.85,10,0.009,kg,False
89,Edulcorante en sobres stevia Hacendado,Caja,2.00,10,0.054,kg,False
89,Edulcorante Eritritol y Sucralosa Hacendado,Bote,3.20,10,0.2,kg,False
95,Chicles menta fuerte gragea Hacendado,Paquete,1.00,10,0.045,kg,False
95,Chicles menta fuerte gragea Hacendado,Bote,1.95,10,0.1,kg,False
95,Chicles hierbabuena gragea Hacendado,Paquete,1.00,10,0.045,kg,False
95,Chicles hierbabuena gragea Hacendado,Bote,1.95,10,0.1,kg,False
95,Chicles hierbabuena lámina Hacendado,Paquete,1.00,10,0.031,kg,False
95,Chicles menta suave gragea Hacendado,Paquete,1.00,10,0.045,kg,False
95,Chicles fresa gragea Hacendado,Paquete,1.00,10,0.045,kg,False
95,Chicles fresa gragea Hacendado,Bote,1.95,10,0.1,kg,False
95,Chicles original sabor frutas gragea Hacendado,Paquete,1.00,10,0.045,kg,False
95,Chicles sandía lámina Hacendado,Paquete,1.00,10,0.031,kg,False
95,Chicles XXL gragea Hacendado,Paquete,1.80,10,0.1,kg,False
95,Chicles jengibre gragea Hacendado,Paquete,1.25,10,0.045,kg,False
95,Chicles eucalipto gragea Hacendado,Paquete,1.25,10,0.045,kg,False
95,Chicles Melones ácidos Hacendado,Paquete,1.15,10,0.1,kg,False
95,Caramelos nata Hacendado 0% azúcares,Paquete,1.15,10,0.09,kg,False
95,Caramelos café Hacendado 0% azúcares,Paquete,1.15,10,0.09,kg,False
95,Caramelos sabor eucalipto y mentol Hacendado 0% azúcares,Paquete,1.05,10,0.09,kg,False
95,Caramelos eucaliptus mentol Respiral Halls,Paquete,1.95,10,0.15,kg,False
95,Caramelos cítricos mix Halls,Pack-4,2.60,10,0.128,kg,False
95,Caramelos limón mentol Respiral Halls,Paquete,1.95,10,0.15,kg,False
95,Caramelos original Halls,Pack-4,2.60,10,0.128,kg,False
95,Caramelos blandos Fruits Hacendado,Paquete,1.50,10,0.3,kg,False
95,Caramelos miel sabor limón Pifarré,Paquete,1.15,10,0.125,kg,False
95,Caramelos con palo 4 sabores Chupa Chups,Paquete,1.95,10,0.144,kg,False
95,Caramelos regaliz mentol Respiral Halls,Paquete,1.95,10,0.15,kg,False
95,Caramelos jengibre y própolis Hacendado 0% azúcares,Paquete,1.35,10,0.09,kg,False
95,Caramelos Mix Fruits Hacendado 0% azúcares,Paquete,1.20,10,0.1,kg,False
95,Caramelos con palo Cherry Stick Hacendado con chicle sabor cereza,Paquete,1.30,10,0.105,kg,False
95,Caramelos sabor eucalipto y mentol Hacendado extra forte,Paquete,1.25,10,0.15,kg,False
95,Caramelos blandos rellenos Fruits Hacendado,Paquete,2.30,10,0.3,kg,False
92,Chocolate negro 85% cacao Hacendado,Tableta,1.25,10,0.1,kg,False
92,Chocolate negro fundir Hacendado,Tableta,1.45,10,0.2,kg,False
92,Porciones de Chocolate negro 72% cacao extrafino Hacendado,Paquete,2.35,10,0.2,kg,False
92,Chocolate 70% negro Valor 0% azúcares añadidos,Tableta,2.00,10,0.125,kg,False
92,Chocolate negro 72% de cacao Hacendado con pepitas de cacao caramelizadas,Tableta,1.45,10,0.1,kg,False
92,Chocolate negro 72% de cacao Hacendado,Tableta,1.05,10,0.1,kg,False
92,Chocolate negro 55% cacao Hacendado con almendras,Tableta,1.60,10,0.2,kg,False
92,Chocolate puro Valor,Tableta,3.80,10,0.3,kg,False
92,Chocolate puro Valor con almendras enteras,Tableta,3.90,10,0.25,kg,False
92,Chocolate negro relleno de mousse Hacendado,Tableta,1.85,10,0.14,kg,False
92,Chocolate puro Valor con almendras enteras,Tableta,3.25,10,0.15,kg,False
92,Chocolatinas de chocolate negro Royal Mints 49% rellenas de crema sabor a menta,Caja,1.50,10,0.2,kg,False
92,Gotas de chocolate negro para fundir Hacendado,Paquete,2.00,10,0.25,kg,False
92,Chocolate negro 72% de cacao Hacendado con almendras enteras,Tableta,2.15,10,0.2,kg,False
92,Porciones de Chocolate negro 85% cacao extrafino Hacendado,Paquete,2.65,10,0.2,kg,False
92,Chocolate negro 72% cacao Hacendado con trozos de naranja,Tableta,1.40,10,0.1,kg,False
92,Chocolate negro 85% cacao extrafino y edulcorante Hacendado 0% azúcares añadidos,Tableta,1.50,10,0.1,kg,False
92,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,Tableta,2.25,10,0.2,kg,False
92,99% cacao negro Hacendado,Tableta,1.80,10,0.1,kg,False
92,Chocolate negro 55% cacao Hacendado,Tableta,1.05,10,0.15,kg,False
92,Chocolate negro Fussion Hacendado relleno sabor stracciatella,Tableta,1.05,10,0.095,kg,False
92,Chocolate con leche classic Hacendado,Tableta,1.05,10,0.15,kg,False
92,Chocolate con leche extrafino Nestlé,Tableta,1.40,10,0.125,kg,False
92,Chocolate con leche Oreo Milka,Tableta,1.55,10,0.1,kg,False
92,Chocolate con leche Milka,Tableta,1.55,10,0.15,kg,False
92,Chocolate extrafino con leche Hacendado almendras enteras,Tableta,1.45,10,0.2,kg,False
92,Chocolate con leche Valor almendras enteras,Tableta,3.90,10,0.25,kg,False
92,Chocolate con leche Hacendado avellanas troceadas,Tableta,1.15,10,0.15,kg,False
92,Chocolate extrafino con leche Hacendado 0% azúcares añadidos,Tableta,1.25,10,0.125,kg,False
